,0,1,2,3
202105030111,馬連,9 - 10,2010,6
202105030111,ワイド,9 - 10br8 - 10br8 - 9,"700br1,850br1,700",6br20br18
202105030111,馬単,10 → 9,3500,10
202105030111,三連複,8 - 9 - 10,10580,35
202105030111,三連単,10 → 9 → 8,47550,137
202010020311,単勝,9,8070,11
202010020311,複勝,9br10br5,"1,000br120br170",11br1br3
202010020311,枠連,7 - 8,820,3
202010020311,馬連,9 - 10,7270,23
202010020311,ワイド,9 - 10br5 - 9br5 - 10,"2,180br3,150br270",28br33br2
202010020311,馬単,9 → 10,25580,60
202010020311,三連複,5 - 9 - 10,7190,23
202010020311,三連単,9 → 10 → 5,107700,289
202109010111,単勝,10,360,3
202109010111,複勝,10br5br7,130br170br110,2br4br1
202109010111,枠連,5 - 8,1240,5
202109010111,馬連,5 - 10,1140,5
202109010111,ワイド,5 - 10br7 - 10br5 - 7,370br180br330,5br1br4
202109010111,馬単,10 → 5,1990,9
202109010111,三連複,5 - 7 - 10,810,2
202109010111,三連単,10 → 5 → 7,4820,13
202004040309,単勝,2,380,2
202004040309,複勝,2br6br13,150br170br120,2br4br1
202004040309,枠連,2 - 4,1580,7
202004040309,馬連,2 - 6,1240,4
202004040309,ワイド,2 - 6br2 - 13br6 - 13,460br270br260,5br2br1
202004040309,馬単,2 → 6,2580,9
202004040309,三連複,2 - 6 - 13,980,1
202004040309,三連単,2 → 6 → 13,7780,14
202006010708,単勝,13,390,2
202006010708,複勝,13br12br9,180br220br480,2br3br9
202006010708,枠連,7 - 7,1530,7
202006010708,馬連,12 - 13,1250,2
202006010708,ワイド,12 - 13br9 - 13br9 - 12,"490br1,390br2,440",2br17br37
202006010708,馬単,13 → 12,2420,3
202006010708,三連複,9 - 12 - 13,10660,38
202006010708,三連単,13 → 12 → 9,42120,139
202107020206,単勝,10,280,1
202107020206,複勝,10br11br3,160br240br540,1br4br10
202107020206,枠連,8 - 8,1520,7
202107020206,馬連,10 - 11,1720,4
202107020206,ワイド,10 - 11br3 - 10br3 - 11,"580br1,470br4,040",5br21br43
202107020206,馬単,10 → 11,2710,7
202107020206,三連複,3 - 10 - 11,12500,54
202107020206,三連単,10 → 11 → 3,46520,184
202008020401,単勝,1,1130,4
202008020401,複勝,1br2br6,170br110br110,3br2br1
202008020401,枠連,1 - 1,2090,7
202008020401,馬連,1 - 2,1880,7
202008020401,ワイド,1 - 2br1 - 6br2 - 6,470br330br150,6br3br1
202008020401,馬単,1 → 2,4450,14
202008020401,三連複,1 - 2 - 6,860,2
202008020401,三連単,1 → 2 → 6,11250,35
202107010407,単勝,12,930,5
202107010407,複勝,12br9br3,290br260br360,5br3br8
202107010407,枠連,5 - 6,4630,18
202107010407,馬連,9 - 12,5580,26
202107010407,ワイド,9 - 12br3 - 12br3 - 9,"1,380br1,710br2,010",17br26br31
202107010407,馬単,12 → 9,11960,59
202107010407,三連複,3 - 9 - 12,16750,69
202107010407,三連単,12 → 9 → 3,95640,384
202008040806,単勝,6,440,3
202008040806,複勝,6br7br5,160br130br140,4br1br2
202008040806,枠連,6 - 6,1140,7
202008040806,馬連,6 - 7,1140,3
202008040806,ワイド,6 - 7br5 - 6br5 - 7,370br420br310,2br6br1
202008040806,馬単,6 → 7,2130,5
202008040806,三連複,5 - 6 - 7,1390,2
202008040806,三連単,6 → 7 → 5,7490,10
202006040312,単勝,8,220,1
202006040312,複勝,8br9br15,"150br680br1,080",1br9br12
202006040312,枠連,5 - 5,3560,14
202006040312,馬連,8 - 9,2720,11
202006040312,ワイド,8 - 9br8 - 15br9 - 15,"1,030br3,080br13,130",11br31br77
202006040312,馬単,8 → 9,3780,13
202006040312,三連複,8 - 9 - 15,51190,132
202006040312,三連単,8 → 9 → 15,151490,432
202006030611,単勝,8,1780,9
202006030611,複勝,8br16br6,480br200br250,9br2br4
202006030611,枠連,4 - 8,890,2
202006030611,馬連,8 - 16,10340,36
202006030611,ワイド,8 - 16br6 - 8br6 - 16,"2,960br2,010br770",38br27br5
202006030611,馬単,8 → 16,24170,77
202006030611,三連複,6 - 8 - 16,20110,72
202006030611,三連単,8 → 16 → 6,179510,592
202107010411,単勝,7,790,5
202107010411,複勝,7br13br12,330br350br580,5br6br10
202107010411,枠連,4 - 7,1500,8
202107010411,馬連,7 - 13,4250,20
202107010411,ワイド,7 - 13br7 - 12br12 - 13,"1,510br3,090br3,430",20br37br40
202107010411,馬単,7 → 13,7910,38
202107010411,三連複,7 - 12 - 13,31520,99
202107010411,三連単,7 → 13 → 12,135880,468
202004040108,単勝,8,810,5
202004040108,複勝,8br12br6,240br220br230,6br3br4
202004040108,枠連,6 - 8,1920,10
202004040108,馬連,8 - 12,2310,9
202004040108,ワイド,8 - 12br6 - 8br6 - 12,880br890br900,9br10br12
202004040108,馬単,8 → 12,5060,25
202004040108,三連複,6 - 8 - 12,7110,32
202004040108,三連単,8 → 12 → 6,40930,190
202004040106,単勝,8,910,4
202004040106,複勝,8br10br12,260br120br250,5br1br4
202004040106,枠連,5 - 6,850,3
202004040106,馬連,8 - 10,1150,3
202004040106,ワイド,8 - 10br8 - 12br10 - 12,480br990br520,3br8br5
202004040106,馬単,8 → 10,2860,8
202004040106,三連複,8 - 10 - 12,2180,4
202004040106,三連単,8 → 10 → 12,15200,32
202003020611,単勝,9,430,2
202003020611,複勝,9br16br8,180br350br430,1br4br7
202003020611,枠連,5 - 8,1370,5
202003020611,馬連,9 - 16,1900,4
202003020611,ワイド,9 - 16br8 - 9br8 - 16,"790br1,220br2,730",4br8br30
202003020611,馬単,9 → 16,3430,7
202003020611,三連複,8 - 9 - 16,10150,25
202003020611,三連単,9 → 16 → 8,43350,108
202007010607,単勝,7,370,2
202007010607,複勝,7br3br9,140br160br200,2br3br4
202007010607,枠連,3 - 7,950,5
202007010607,馬連,3 - 7,890,3
202007010607,ワイド,3 - 7br7 - 9br3 - 9,330br560br680,3br8br9
202007010607,馬単,7 → 3,1660,5
202007010607,三連複,3 - 7 - 9,2040,8
202007010607,三連単,7 → 3 → 9,9620,29
202104020611,単勝,6,5930,14
202104020611,複勝,6br13br14,"1,000br240br820",11br3br9
202104020611,枠連,3 - 7,12490,30
202104020611,馬連,6 - 13,23280,60
202104020611,ワイド,6 - 13br6 - 14br13 - 14,"5,710br13,630br2,840",60br91br31
202104020611,馬単,6 → 13,58470,136
202104020611,三連複,6 - 13 - 14,148070,298
202104020611,三連単,6 → 13 → 14,1396090,2022
202006040808,単勝,5,270,1
202006040808,複勝,5br8br14,170br340br550,1br5br10
202006040808,枠連,3 - 4,950,3
202006040808,馬連,5 - 8,2540,7
202006040808,ワイド,5 - 8br5 - 14br8 - 14,"1,230br2,440br4,530",11br34br52
202006040808,馬単,5 → 8,3250,8
202006040808,三連複,5 - 8 - 14,31820,113
202006040808,三連単,5 → 8 → 14,91580,331
202105030110,単勝,14,660,2
202105030110,複勝,14br13br6,240br320br420,3br5br7
202105030110,枠連,8 - 8,2390,9
202105030110,馬連,13 - 14,2190,8
202105030110,ワイド,13 - 14br6 - 14br6 - 13,"780br1,390br1,500",8br19br20
202105030110,馬単,14 → 13,4450,16
202105030110,三連複,6 - 13 - 14,9050,31
202105030110,三連単,14 → 13 → 6,46110,159
202010010812,単勝,2,270,1
202010010812,複勝,2br6br10,130br150br310,1br2br6
202010010812,枠連,2 - 5,620,1
202010010812,馬連,2 - 6,630,1
202010010812,ワイド,2 - 6br2 - 10br6 - 10,290br740br950,1br11br14
202010010812,馬単,2 → 6,1050,1
202010010812,三連複,2 - 6 - 10,2930,10
202010010812,三連単,2 → 6 → 10,10270,23
202010010601,単勝,6,200,1
202010010601,複勝,6br5br3,110br130br170,1br2br3
202010010601,枠連,3 - 3,300,1
202010010601,馬連,5 - 6,370,1
202010010601,ワイド,5 - 6br3 - 6br3 - 5,170br290br420,1br2br5
202010010601,馬単,6 → 5,640,1
202010010601,三連複,3 - 5 - 6,830,1
202010010601,三連単,6 → 5 → 3,2910,3
202010020508,単勝,5,470,2
202010020508,複勝,5br11br9,180br220br590,1br4br8
202010020508,枠連,4 - 7,550,1
202010020508,馬連,5 - 11,1220,3
202010020508,ワイド,5 - 11br5 - 9br9 - 11,"590br1,770br1,960",4br22br25
202010020508,馬単,5 → 11,2570,6
202010020508,三連複,5 - 9 - 11,9900,36
202010020508,三連単,5 → 11 → 9,38090,132
202004040110,単勝,4,2740,9
202004040110,複勝,4br11br9,"690br1,330br150",9br11br1
202004040110,枠連,4 - 8,6440,19
202004040110,馬連,4 - 11,47960,53
202004040110,ワイド,4 - 11br4 - 9br9 - 11,"11,530br1,500br4,350",54br19br39
202004040110,馬単,4 → 11,111940,106
202004040110,三連複,4 - 9 - 11,63650,120
202004040110,三連単,4 → 11 → 9,655390,820
202107040312,単勝,6,560,4
202107040312,複勝,6br10br4,220br140br180,4br1br3
202107040312,枠連,5 - 7,950,4
202107040312,馬連,6 - 10,1450,4
202107040312,ワイド,6 - 10br4 - 6br4 - 10,540br580br400,5br6br1
202107040312,馬単,6 → 10,2770,6
202107040312,三連複,4 - 6 - 10,2290,2
202107040312,三連単,6 → 10 → 4,13740,17
202006010411,単勝,5,260,1
202006010411,複勝,5br4br13,"140br180br1,700",1br3br13
202006010411,枠連,3 - 3,740,2
202006010411,馬連,4 - 5,760,2
202006010411,ワイド,4 - 5br5 - 13br4 - 13,"350br6,150br9,540",2br48br60
202006010411,馬単,5 → 4,1280,2
202006010411,三連複,4 - 5 - 13,34720,90
202006010411,三連単,5 → 4 → 13,119040,337
202105030108,単勝,5,350,2
202105030108,複勝,5br6br1,100br100br110,2br1br3
202105030108,枠連,5 - 6,190,1
202105030108,馬連,5 - 6,180,1
202105030108,ワイド,5 - 6br1 - 5br1 - 6,110br200br150,1br3br2
202105030108,馬単,5 → 6,460,2
202105030108,三連複,1 - 5 - 6,220,1
202105030108,三連単,5 → 6 → 1,1250,4
202104010304,単勝,4,470,2
202104010304,複勝,4br15br11,"160br120br1,140",2br1br13
202104010304,枠連,3 - 8,350,1
202104010304,馬連,4 - 15,680,1
202104010304,ワイド,4 - 15br4 - 11br11 - 15,"250br1,940br2,140",1br26br29
202104010304,馬単,4 → 15,1580,2
202104010304,三連複,4 - 11 - 15,10230,37
202104010304,三連単,4 → 15 → 11,41180,128
202107010208,単勝,8,560,3
202107010208,複勝,8br4br5,240br590br250,3br8br4
202107010208,枠連,4 - 6,440,1
202107010208,馬連,4 - 8,4940,19
202107010208,ワイド,4 - 8br5 - 8br4 - 5,"1,250br550br1,510",15br5br21
202107010208,馬単,8 → 4,8250,27
202107010208,三連複,4 - 5 - 8,8400,30
202107010208,三連単,8 → 4 → 5,43340,144
202006040311,単勝,10,1900,7
202006040311,複勝,10br8br4,370br140br430,7br1br8
202006040311,枠連,5 - 6,1020,5
202006040311,馬連,8 - 10,1580,6
202006040311,ワイド,8 - 10br4 - 10br4 - 8,"720br3,340br1,090",6br35br13
202006040311,馬単,10 → 8,5610,15
202006040311,三連複,4 - 8 - 10,9790,32
202006040311,三連単,10 → 8 → 4,81470,232
202007010608,単勝,9,470,3
202007010608,複勝,9br4br8,"170br190br1,480",2br4br9
202007010608,枠連,4 - 7,1740,9
202007010608,馬連,4 - 9,1520,7
202007010608,ワイド,4 - 9br8 - 9br4 - 8,"480br4,080br5,360",9br30br33
202007010608,馬単,9 → 4,3360,13
202007010608,三連複,4 - 8 - 9,29380,62
202007010608,三連単,9 → 4 → 8,92820,226
202107020205,単勝,2,250,2
202107020205,複勝,2br3br8,110br170br310,1br3br6
202107020205,枠連,2 - 3,820,4
202107020205,馬連,2 - 3,730,2
202107020205,ワイド,2 - 3br2 - 8br3 - 8,290br610br980,3br10br12
202107020205,馬単,2 → 3,1180,4
202107020205,三連複,2 - 3 - 8,2280,8
202107020205,三連単,2 → 3 → 8,7230,25
202003020312,単勝,14,280,1
202003020312,複勝,14br12br10,140br200br200,1br3br4
202003020312,枠連,7 - 8,490,1
202003020312,馬連,12 - 14,910,2
202003020312,ワイド,12 - 14br10 - 14br10 - 12,390br410br700,2br3br6
202003020312,馬単,14 → 12,1440,2
202003020312,三連複,10 - 12 - 14,2100,2
202003020312,三連単,14 → 12 → 10,7540,3
202107010504,単勝,7,400,2
202107010504,複勝,7br10br4,150br130br150,3br1br2
202107010504,枠連,6 - 7,630,1
202107010504,馬連,7 - 10,850,2
202107010504,ワイド,7 - 10br4 - 7br4 - 10,350br360br330,2br3br1
202107010504,馬単,7 → 10,1700,4
202107010504,三連複,4 - 7 - 10,1040,1
202107010504,三連単,7 → 10 → 4,5370,3
202006010609,単勝,15,2430,9
202006010609,複勝,15br9br11,630br200br250,11br3br4
202006010609,枠連,5 - 8,1570,7
202006010609,馬連,9 - 15,9350,36
202006010609,ワイド,9 - 15br11 - 15br9 - 11,"2,850br2,370br720",37br32br4
202006010609,馬単,15 → 9,21950,78
202006010609,三連複,9 - 11 - 15,14460,50
202006010609,三連単,15 → 9 → 11,120080,423
202005030606,単勝,4,820,3
202005030606,複勝,4br11br15,200br140br140,4br2br1
202005030606,枠連,2 - 6,1010,3
202005030606,馬連,4 - 11,1760,8
202005030606,ワイド,4 - 11br4 - 15br11 - 15,580br570br250,7br6br1
202005030606,馬単,4 → 11,3920,17
202005030606,三連複,4 - 11 - 15,1810,3
202005030606,三連単,4 → 11 → 15,14230,24
202001020307,単勝,5,190,1
202001020307,複勝,5br3br6,130br390br260,1br7br4
202001020307,枠連,2 - 3,1480,6
202001020307,馬連,3 - 5,1510,5
202001020307,ワイド,3 - 5br5 - 6br3 - 6,"760br460br3,020",8br2br28
202001020307,馬単,5 → 3,2900,7
202001020307,三連複,3 - 5 - 6,5760,17
202001020307,三連単,5 → 3 → 6,20260,56
202107010408,単勝,9,220,1
202107010408,複勝,9br11br15,120br180br280,1br3br6
202107010408,枠連,5 - 6,540,2
202107010408,馬連,9 - 11,640,2
202107010408,ワイド,9 - 11br9 - 15br11 - 15,300br730br960,2br8br10
202107010408,馬単,9 → 11,1070,3
202107010408,三連複,9 - 11 - 15,2810,7
202107010408,三連単,9 → 11 → 15,8180,18
202006010507,単勝,12,530,3
202006010507,複勝,12br9br3,"230br330br3,970",3br5br14
202006010507,枠連,5 - 7,2180,11
202006010507,馬連,9 - 12,2950,11
202006010507,ワイド,9 - 12br3 - 12br3 - 9,"1,130br11,690br21,260",14br68br83
202006010507,馬単,12 → 9,5460,22
202006010507,三連複,3 - 9 - 12,129280,224
202006010507,三連単,12 → 9 → 3,551670,1120
202008040304,単勝,7,370,1
202008040304,複勝,7br6br2,"180br1,100br270",1br10br5
202008040304,枠連,3 - 4,1500,6
202008040304,馬連,6 - 7,18110,41
202008040304,ワイド,6 - 7br2 - 7br2 - 6,"4,370br600br7,280",40br4br62
202008040304,馬単,7 → 6,19050,61
202008040304,三連複,2 - 6 - 7,37560,105
202008040304,三連単,7 → 6 → 2,264870,708
202107010409,単勝,13,810,4
202107010409,複勝,13br1br15,200br210br290,2br4br6
202107010409,枠連,1 - 7,820,3
202107010409,馬連,1 - 13,2150,6
202107010409,ワイド,1 - 13br13 - 15br1 - 15,"800br850br1,270",6br7br17
202107010409,馬単,13 → 1,4550,15
202107010409,三連複,1 - 13 - 15,6950,18
202107010409,三連単,13 → 1 → 15,36920,92
202003030612,単勝,12,750,4
202003030612,複勝,12br10br7,220br300br170,3br7br1
202003030612,枠連,5 - 6,3040,16
202003030612,馬連,10 - 12,3730,16
202003030612,ワイド,10 - 12br7 - 12br7 - 10,"1,360br600br1,460",16br1br21
202003030612,馬単,12 → 10,8170,39
202003030612,三連複,7 - 10 - 12,7380,17
202003030612,三連単,12 → 10 → 7,43850,111
202009040306,単勝,3,770,4
202009040306,複勝,3br2br7,190br150br190,5br2br4
202009040306,馬連,2 - 3,1590,8
202009040306,ワイド,2 - 3br3 - 7br2 - 7,530br750br440,7br10br5
202009040306,馬単,3 → 2,4120,16
202009040306,三連複,2 - 3 - 7,2770,10
202009040306,三連単,3 → 2 → 7,17430,65
202005050309,単勝,5,410,1
202005050309,複勝,5br6br11,180br270br700,2br4br11
202005050309,枠連,3 - 3,1940,8
202005050309,馬連,5 - 6,1970,6
202005050309,ワイド,5 - 6br5 - 11br6 - 11,"680br1,720br3,900",4br17br43
202005050309,馬単,5 → 6,3600,10
202005050309,三連複,5 - 6 - 11,17210,53
202005050309,三連単,5 → 6 → 11,72810,221
202004010303,単勝,13,540,3
202004010303,複勝,13br3br5,"180br1,210br170",2br14br1
202004010303,枠連,2 - 7,6790,25
202004010303,馬連,3 - 13,22600,56
202004010303,ワイド,3 - 13br5 - 13br3 - 5,"4,650br390br3,000",55br1br34
202004010303,馬単,13 → 3,33930,104
202004010303,三連複,3 - 5 - 13,18240,58
202004010303,三連単,13 → 3 → 5,134150,441
202008020807,単勝,5,400,2
202008020807,複勝,5br7br3,140br110br420,2br1br8
202008020807,枠連,5 - 6,350,2
202008020807,馬連,5 - 7,390,1
202008020807,ワイド,5 - 7br3 - 5br3 - 7,"200br1,600br620",1br18br8
202008020807,馬単,5 → 7,940,3
202008020807,三連複,3 - 5 - 7,2880,10
202008020807,三連単,5 → 7 → 3,10810,35
202006010711,単勝,1,2090,7
202006010711,複勝,1br12br7,410br150br320,7br1br6
202006010711,枠連,1 - 8,2220,10
202006010711,馬連,1 - 12,2760,12
202006010711,ワイド,1 - 12br1 - 7br7 - 12,"1,000br2,560br760",13br31br9
202006010711,馬単,1 → 12,8220,34
202006010711,三連複,1 - 7 - 12,8480,33
202006010711,三連単,1 → 12 → 7,66090,242
202005010201,単勝,11,2070,6
202005010201,複勝,11br13br5,500br300br200,7br5br3
202005010201,枠連,6 - 7,7530,19
202005010201,馬連,11 - 13,8430,23
202005010201,ワイド,11 - 13br5 - 11br5 - 13,"2,110br1,610br910",24br19br10
202005010201,馬単,11 → 13,20950,51
202005010201,三連複,5 - 11 - 13,13130,37
202005010201,三連単,11 → 13 → 5,131030,311
202006020212,単勝,1,340,1
202006020212,複勝,1br3br11,"180br2,000br210",1br13br3
202006020212,枠連,1 - 3,8270,23
202006020212,馬連,1 - 3,12730,40
202006020212,ワイド,1 - 3br1 - 11br3 - 11,"4,550br550br8,610",47br3br67
202006020212,馬単,1 → 3,14450,55
202006020212,三連複,1 - 3 - 11,31480,108
202006020212,三連単,1 → 3 → 11,171920,553
202009050806,単勝,1,1340,6
202009050806,複勝,1br5br3,"360br1,050br210",5br11br3
202009050806,枠連,1 - 3,2030,10
202009050806,馬連,1 - 5,28550,55
202009050806,ワイド,1 - 5br1 - 3br3 - 5,"5,730br960br3,810",53br8br43
202009050806,馬単,1 → 5,58880,114
202009050806,三連複,1 - 3 - 5,39850,115
202009050806,三連単,1 → 5 → 3,304550,786
202004040305,単勝,18,480,1
202004040305,複勝,18br3br8,170br210br190,1br4br2
202004040305,枠連,2 - 8,1010,2
202004040305,馬連,3 - 18,2290,6
202004040305,ワイド,3 - 18br8 - 18br3 - 8,770br700br670,5br4br1
202004040305,馬単,18 → 3,3920,7
202004040305,三連複,3 - 8 - 18,3990,3
202004040305,三連単,18 → 3 → 8,19240,7
202007010711,単勝,1,2890,10
202007010711,複勝,1br2br11,550br140br170,10br1br2
202007010711,枠連,1 - 2,4010,16
202007010711,馬連,1 - 2,3420,14
202007010711,ワイド,1 - 2br1 - 11br2 - 11,"1,120br2,400br410",15br29br2
202007010711,馬単,1 → 2,10250,39
202007010711,三連複,1 - 2 - 11,6080,18
202007010711,三連単,1 → 2 → 11,64670,221
202008020106,単勝,9,610,4
202008020106,複勝,9br5br11,220br200br240,4br3br5
202008020106,枠連,4 - 6,900,3
202008020106,馬連,5 - 9,1710,4
202008020106,ワイド,5 - 9br9 - 11br5 - 11,630br830br770,6br12br11
202008020106,馬単,9 → 5,3730,11
202008020106,三連複,5 - 9 - 11,3970,12
202008020106,三連単,9 → 5 → 11,21360,62
202109020302,単勝,9,320,1
202109020302,複勝,9br10br4,130br160br150,1br3br2
202109020302,枠連,5 - 5,950,5
202109020302,馬連,9 - 10,940,1
202109020302,ワイド,9 - 10br4 - 9br4 - 10,380br400br420,1br2br4
202109020302,馬単,9 → 10,1410,1
202109020302,三連複,4 - 9 - 10,1580,1
202109020302,三連単,9 → 10 → 4,7480,3
202107010405,単勝,9,840,5
202107010405,複勝,9br2br12,190br170br140,4br3br1
202107010405,枠連,1 - 5,2430,11
202107010405,馬連,2 - 9,2120,9
202107010405,ワイド,2 - 9br9 - 12br2 - 12,650br500br330,8br5br1
202107010405,馬単,9 → 2,4320,17
202107010405,三連複,2 - 9 - 12,2380,6
202107010405,三連単,9 → 2 → 12,17710,62
202006020403,単勝,5,190,1
202006020403,複勝,5br9br7,110br120br120,1br2br3
202006020403,枠連,4 - 6,280,1
202006020403,馬連,5 - 9,350,1
202006020403,ワイド,5 - 9br5 - 7br7 - 9,170br170br270,2br1br4
202006020403,馬単,5 → 9,600,1
202006020403,三連複,5 - 7 - 9,360,1
202006020403,三連単,5 → 9 → 7,1170,1
202107011203,単勝,6,480,2
202107011203,複勝,6br2br11,180br180br280,3br2br4
202107011203,枠連,2 - 4,580,1
202107011203,馬連,2 - 6,1760,3
202107011203,ワイド,2 - 6br6 - 11br2 - 11,"810br1,170br660",4br14br3
202107011203,馬単,6 → 2,2930,5
202107011203,三連複,2 - 6 - 11,5420,12
202107011203,三連単,6 → 2 → 11,21790,37
202004030708,単勝,13,1030,6
202004030708,複勝,13br7br4,250br220br150,6br3br1
202004030708,枠連,4 - 7,2040,10
202004030708,馬連,7 - 13,3290,16
202004030708,ワイド,7 - 13br4 - 13br4 - 7,"1,000br820br790",14br11br9
202004030708,馬単,13 → 7,7360,40
202004030708,三連複,4 - 7 - 13,5770,21
202004030708,三連単,13 → 7 → 4,39340,142
202105010405,単勝,13,340,2
202105010405,複勝,13br7br5,140br130br180,2br1br4
202105010405,枠連,4 - 7,410,2
202105010405,馬連,7 - 13,570,1
202105010405,ワイド,7 - 13br5 - 13br5 - 7,270br530br400,1br5br4
202105010405,馬単,13 → 7,1130,2
202105010405,三連複,5 - 7 - 13,1110,2
202105010405,三連単,13 → 7 → 5,4990,4
202007020608,単勝,2,4750,16
